date;open;high;low;close;adjclose;volume;ticker
12/12/2023;848.8499756;866.710022;846.710022;863.7600098;863.7600098;500500;REGN
13/12/2023;863.1300049;879.460022;862.789978;876.1199951;876.1199951;680000;REGN
14/12/2023;873.8099976;878.6900024;867.1099854;876;876;598100;REGN
15/12/2023;876.1199951;887.9400024;854.0200195;859.1400146;859.1400146;1791700;REGN
18/12/2023;853.7800293;857.9000244;848.5900269;850.8699951;850.8699951;627400;REGN
19/12/2023;852.960022;854.4400024;844.1799927;848.3900146;848.3900146;844200;REGN
20/12/2023;850;850;841.2999878;841.789978;841.789978;515900;REGN
21/12/2023;843.4799805;847.289978;838.460022;841.8800049;841.8800049;332600;REGN
22/12/2023;846.2700195;851.1599731;843.3900146;846.7199707;846.7199707;742800;REGN
26/12/2023;848.5300293;850.1400146;842.7199707;849.5300293;849.5300293;306200;REGN
27/12/2023;847.6599731;899.8599854;844.5599976;874.3699951;874.3699951;1273900;REGN
28/12/2023;874.2700195;895.4899902;874.2700195;881.7000122;881.7000122;637500;REGN
29/12/2023;877.9099731;883.3400269;875.6199951;878.289978;878.289978;534300;REGN
02/01/2024;873.9099731;905.289978;871.3900146;905;905;1000900;REGN
03/01/2024;906.7999878;923.5999756;901;917.5599976;917.5599976;758900;REGN
04/01/2024;917.7800293;924.8900146;909.210022;912.1699829;912.1699829;557400;REGN
05/01/2024;905;922.710022;904;913.1699829;913.1699829;486100;REGN
08/12/2023;229.1900024;232.5899963;228.2700043;229.2700043;229.2700043;1772400;ADP
11/12/2023;231.3200073;235.2599945;230.8600006;233.2899933;233.2899933;1981500;ADP
12/12/2023;235;236.6900024;233.1600037;236.6799927;236.6799927;1905100;ADP
13/12/2023;237.2700043;239.2599945;235.5700073;239.2200012;239.2200012;1579800;ADP
14/12/2023;240.1900024;240.2200012;235.2899933;235.9700012;235.9700012;2361000;ADP
15/12/2023;235.8899994;237.1799927;233.6900024;234.1399994;234.1399994;5260500;ADP
18/12/2023;236.3399963;236.4799957;233.9900055;234.8500061;234.8500061;1492600;ADP
19/12/2023;234.9600067;235.8500061;233.3999939;233.6999969;233.6999969;1394000;ADP
20/12/2023;233.5099945;235.4600067;232.0099945;232.2299957;232.2299957;1654400;ADP
21/12/2023;232;232;227.1199951;228.9900055;228.9900055;1744800;ADP
22/12/2023;228.9900055;231.6300049;228.5;230.9700012;230.9700012;1231900;ADP
26/12/2023;231.5899963;233.0200043;230.3800049;232.5399933;232.5399933;1028900;ADP
27/12/2023;231.8899994;232.75;230.9600067;231.6100006;231.6100006;925600;ADP
28/12/2023;232.1199951;233.3699951;231.3800049;232.4900055;232.4900055;1141000;ADP
29/12/2023;232.4299927;233.4400024;231.8600006;232.9700012;232.9700012;1020200;ADP
02/01/2024;233.3800049;233.8500061;231.8899994;233.4199982;233.4199982;1955400;ADP
03/01/2024;233.6300049;234.2200012;231.6699982;232.5099945;232.5099945;1831500;ADP
04/01/2024;233.9900055;235.3500061;233.4100037;233.6600037;233.6600037;2145400;ADP
05/01/2024;232.6399994;235.4299927;232.4499969;235.2100067;235.2100067;1765400;ADP
08/12/2023;699.460022;711.1699829;699.0200195;703.1699829;701.2581177;794100;LRCX
11/12/2023;710.2399902;737.9899902;708.4000244;735.5900269;733.5900269;1584900;LRCX
12/12/2023;733;738.7999878;727.1099854;731.2399902;731.2399902;1201900;LRCX
13/12/2023;732.9500122;740.5900269;721.4899902;734.6500244;734.6500244;888900;LRCX
14/12/2023;740.3599854;771.2800293;738.7800293;767.210022;767.210022;1723400;LRCX
15/12/2023;769.3300171;779.6799927;767.5700073;773.5;773.5;1781700;LRCX
18/12/2023;775.5999756;779;757.5100098;769.9199829;769.9199829;884100;LRCX
19/12/2023;772.2199707;781.8400269;768.7299805;781.0100098;781.0100098;890600;LRCX
20/12/2023;772.0499878;780.5;754.4199829;754.9299927;754.9299927;1140900;LRCX
21/12/2023;778.5;779.25;763.5;776.9199829;776.9199829;934900;LRCX
22/12/2023;776.9199829;784.0999756;773.6199951;779.9899902;779.9899902;524500;LRCX
26/12/2023;783.039978;799.8699951;783.039978;795.710022;795.710022;694100;LRCX
27/12/2023;799;801.289978;790.2999878;794.9299927;794.9299927;762300;LRCX
28/12/2023;797.7999878;798.7199707;789.0100098;789.6699829;789.6699829;600700;LRCX
29/12/2023;787.5100098;790.0900269;778;783.2600098;783.2600098;519100;LRCX
02/01/2024;768.75;769.3800049;742.0700073;749.2999878;749.2999878;1113600;LRCX
03/01/2024;732;743;729.6599731;736.9299927;736.9299927;922400;LRCX
04/01/2024;725.7800293;744.9099731;723.25;731.0800171;731.0800171;1033000;LRCX
05/01/2024;734.5700073;742.25;728.5999756;732.4000244;732.4000244;821600;LRCX
08/12/2023;184.25;186.3000031;183.8099976;184.8800049;184.8800049;2404200;ADI
11/12/2023;185.6499939;191.1100006;185.5599976;190.1300049;190.1300049;3499500;ADI
12/12/2023;190.2200012;191.0500031;189.1199951;190.9700012;190.9700012;2841100;ADI
13/12/2023;191.4100037;193.0899963;189.6600037;192.2700043;192.2700043;3701800;ADI
14/12/2023;193.1900024;200.2599945;193.1900024;200.1699982;200.1699982;5610000;ADI
15/12/2023;201.9400024;202.7700043;200.0200043;200.8800049;200.8800049;7057400;ADI
18/12/2023;200.8800049;201.1900024;196.1600037;196.5899963;196.5899963;3421000;ADI
19/12/2023;197.6999969;198.1000061;196.6900024;197.8300018;197.8300018;1981800;ADI
20/12/2023;196.2599945;197.4400024;192.0599976;192.1900024;192.1900024;3629500;ADI
21/12/2023;195.1199951;197.6999969;194.7700043;196.2799988;196.2799988;2636800;ADI
22/12/2023;197.6199951;199.4600067;195.7299957;197.1000061;197.1000061;1754600;ADI
26/12/2023;197.8999939;199.8300018;197.5399933;198.8699951;198.8699951;1606900;ADI
27/12/2023;198.8699951;199.4400024;198.0800018;199.3500061;199.3500061;1646100;ADI
28/12/2023;200.8600006;201.4700012;199.7100067;200.2400055;200.2400055;2215500;ADI
29/12/2023;199.8699951;200.6999969;198.0899963;198.5599976;198.5599976;1542400;ADI
02/01/2024;197.0700073;197.0700073;191.5099945;193.5800018;193.5800018;3279200;ADI
03/01/2024;190.7700043;191.1000061;188.6600037;188.9600067;188.9600067;3297400;ADI
04/01/2024;181.8999939;186.8899994;181.8099976;186.0700073;186.0700073;3923500;ADI
05/01/2024;186.0099945;187.8000031;184.9799957;186.5500031;186.5500031;2492200;ADI
08/12/2023;73.48000336;75.34999847;73.43000031;74.95999908;74.8597641;12000900;MU
11/12/2023;77.19000244;78.51000214;76.97000122;77.79000092;77.68597412;18547600;MU
12/12/2023;77.41999817;78.26000214;77.09999847;78.16000366;78.05548859;10262100;MU
13/12/2023;78.30000305;80.26999664;78.02999878;79.79000092;79.68330383;11629900;MU
14/12/2023;80.80999756;82.40000153;80.79000092;82.19000244;82.08009338;17342800;MU
15/12/2023;82.88999939;82.98999786;81.11000061;81.41000366;81.30113983;19545800;MU
18/12/2023;81.58999634;81.86000061;80.80999756;81.55999756;81.45093536;12416600;MU
19/12/2023;81.66999817;82.26999664;81.16999817;82.16999817;82.06011963;14316400;MU
20/12/2023;81.45999908;81.62000275;78.62999725;78.69000244;78.58477783;29085000;MU
21/12/2023;85;86.01999664;83.11000061;85.48000336;85.36569977;53969700;MU
22/12/2023;86.15000153;87.48999786;85.62000275;86.48999786;86.37434387;22519000;MU
26/12/2023;86.69999695;87.87000275;86.43000031;87.05999756;86.94358063;11203900;MU
27/12/2023;87.48000336;87.48999786;86.22000122;86.66000366;86.54412079;9186300;MU
28/12/2023;86.75;86.75;85.83999634;86;85.88499451;9606200;MU
29/12/2023;85.83999634;86.13999939;85.02999878;85.33999634;85.33999634;8546000;MU
02/01/2024;84;84.08000183;81.75;82.33999634;82.33999634;13597100;MU
03/01/2024;81.19999695;82.58999634;80.58000183;82.26000214;82.26000214;12915600;MU
04/01/2024;83.47000122;84.26000214;82.61000061;82.70999908;82.70999908;19134200;MU
05/01/2024;81.48000336;83.52999878;81.01000214;83.44999695;83.44999695;15479400;MU
08/12/2023;290.6400146;298.9100037;290.6400146;298.4200134;298.4200134;2405000;PANW
11/12/2023;297.8999939;300.1099854;295.3200073;299.8800049;299.8800049;4048200;PANW
12/12/2023;299.5700073;307.8800049;299.4100037;305.5799866;305.5799866;4563500;PANW
13/12/2023;305.0400085;316.1900024;305.0400085;313.8599854;313.8599854;5187800;PANW
14/12/2023;315;318;298.1300049;300.4400024;300.4400024;6796000;PANW
15/12/2023;301.0299988;309.0499878;299.25;307.2999878;307.2999878;8788100;PANW
18/12/2023;304.25;309.4200134;304.0100098;307.5799866;307.5799866;3331800;PANW
19/12/2023;307.5799866;310.8800049;306.1799927;308.6099854;308.6099854;3880000;PANW
20/12/2023;305.4599915;308;300.4500122;300.980011;300.980011;3347200;PANW
21/12/2023;302.7799988;304.1099854;295.9100037;299.3999939;299.3999939;2886400;PANW
22/12/2023;300.3299866;300.75;297.5;298.2099915;298.2099915;2390700;PANW
26/12/2023;298.8699951;301.9899902;298.5;300.8200073;300.8200073;1558700;PANW
27/12/2023;300.480011;300.8900146;295.8200073;297.5;297.5;2093400;PANW
28/12/2023;296.980011;297.6600037;293.7999878;295.5799866;295.5799866;1936300;PANW
29/12/2023;296.7099915;296.7200012;291.9500122;294.8800049;294.8800049;2067300;PANW
02/01/2024;291.9400024;292.1199951;284.8299866;288.9200134;288.9200134;2883900;PANW
03/01/2024;284.6799927;289.1199951;282.8200073;286.4700012;286.4700012;2468200;PANW
04/01/2024;286;287.480011;282.8999939;283.2999878;283.2999878;2542700;PANW
05/01/2024;284.1900024;286.4500122;281.8399963;282.9299927;282.9299927;1857100;PANW
08/12/2023;138.1900024;141.5399933;137.8000031;140.6799927;140.6799927;4410400;ABNB
11/12/2023;141.3600006;144.5;140.8500061;142.9100037;142.9100037;4560500;ABNB
12/12/2023;137.8999939;141.0599976;137.5800018;140.5500031;140.5500031;6823200;ABNB
13/12/2023;142.9499969;144.9400024;140.3399963;144.5099945;144.5099945;6673900;ABNB
14/12/2023;145;149.9199982;144.9799957;147.2599945;147.2599945;9568600;ABNB
15/12/2023;147.2599945;148.7299957;145.8600006;146.6000061;146.6000061;7771000;ABNB
18/12/2023;147.1600037;148.4600067;146.1199951;147.5;147.5;4175200;ABNB
19/12/2023;147.5;148.6100006;146.6799927;146.9100037;146.9100037;5090400;ABNB
20/12/2023;146.5;146.5;140.6499939;141.0700073;141.0700073;5718000;ABNB
21/12/2023;142.3699951;143.4900055;140.3099976;142.0899963;142.0899963;3318500;ABNB
22/12/2023;141.8800049;142.5099945;139.7299957;140.8000031;140.8000031;2936100;ABNB
26/12/2023;141;141;137.7700043;138.7200012;138.7200012;4384800;ABNB
27/12/2023;139.1349945;139.1349945;136.0500031;136.5500031;136.5500031;3989600;ABNB
28/12/2023;136.5500031;137.1900024;135.6950073;137;137;2770800;ABNB
29/12/2023;136.7100067;137.8699951;135.4299927;136.1399994;136.1399994;3074100;ABNB
02/01/2024;134.4299927;135.6000061;133.3399963;134.4799957;134.4799957;3485200;ABNB
03/01/2024;132.7100067;134.5399933;130.8200073;133.4199982;133.4199982;4266600;ABNB
04/01/2024;132.8600006;137.0339966;132.5;133.7200012;133.7200012;4056900;ABNB
05/01/2024;134.25;136.6499939;133.8950043;135.9799957;135.9799957;4004600;ABNB
08/12/2023;1577.689941;1594.01001;1573;1577.97998;1577.97998;336300;MELI
11/12/2023;1575.130005;1631.75;1571.02002;1614.699951;1614.699951;346100;MELI
12/12/2023;1611;1618.069946;1590;1616.920044;1616.920044;311600;MELI
13/12/2023;1612.869995;1622.160034;1582.01001;1612.160034;1612.160034;346500;MELI
14/12/2023;1626.800049;1631.089966;1571;1603.51001;1603.51001;540600;MELI
15/12/2023;1603.51001;1626.670044;1598.01001;1606.189941;1606.189941;494100;MELI
18/12/2023;1605;1629.920044;1602.680054;1619.569946;1619.569946;264400;MELI
19/12/2023;1620;1653.420044;1620;1629.98999;1629.98999;333300;MELI
20/12/2023;1625.109985;1643.5;1595.73999;1597.439941;1597.439941;324300;MELI
21/12/2023;1617.390015;1621.469971;1581.650024;1598.329956;1598.329956;398500;MELI
22/12/2023;1593;1593;1575.569946;1589.079956;1589.079956;301300;MELI
26/12/2023;1597.900024;1598;1568.089966;1576.640015;1576.640015;191000;MELI
27/12/2023;1576.819946;1598;1576.819946;1590.880005;1590.880005;200500;MELI
28/12/2023;1590.880005;1593.359985;1580.619995;1581.599976;1581.599976;143300;MELI
29/12/2023;1581.599976;1589.800049;1565.01001;1571.540039;1571.540039;180200;MELI
02/01/2024;1562.609985;1562.609985;1518.119995;1529.160034;1529.160034;350200;MELI
03/01/2024;1515.01001;1523.189941;1497.900024;1500;1500;272400;MELI
04/01/2024;1489.52002;1543.069946;1483.640015;1519.380005;1519.380005;436400;MELI
05/01/2024;1527.079956;1559.660034;1527.079956;1538.829956;1538.829956;317400;MELI
08/12/2023;535.5300293;539.1799927;532;534.4299927;534.4299927;1038100;KLAC
11/12/2023;545.5599976;563.6099854;542.7000122;559.210022;559.210022;1134700;KLAC
12/12/2023;558.2000122;564.460022;558.1599731;561.0499878;561.0499878;871800;KLAC
13/12/2023;562.0999756;573.5599976;558.8499756;570.7000122;570.7000122;783800;KLAC
14/12/2023;575.0499878;586.3499756;575.0499878;582.4199829;582.4199829;1499100;KLAC
15/12/2023;585;590.1500244;581.9099731;585.1300049;585.1300049;1387700;KLAC
18/12/2023;591.5100098;593;575.5599976;576.7299805;576.7299805;928400;KLAC
19/12/2023;579.8599854;583.0100098;577;578.1099854;578.1099854;877800;KLAC
20/12/2023;572.0499878;578.5;562.6900024;563.2999878;563.2999878;1036200;KLAC
21/12/2023;575.5;582.1500244;572.5200195;580.4500122;580.4500122;640400;KLAC
22/12/2023;579.7000122;585;578.460022;582.6500244;582.6500244;409600;KLAC
26/12/2023;586.9000244;593.9099731;586.1699829;591.3699951;591.3699951;654700;KLAC
27/12/2023;594.1699829;594.8900146;588.4400024;591.4699707;591.4699707;586900;KLAC
28/12/2023;597.0999756;597.4299927;585.9799805;586.2700195;586.2700195;514100;KLAC
29/12/2023;584.7800293;586.7000122;577.0200195;581.2999878;581.2999878;512600;KLAC
02/01/2024;573.210022;573.210022;553.6500244;560.3900146;560.3900146;967500;KLAC
03/01/2024;552;558.25;550;552.5900269;552.5900269;819100;KLAC
04/01/2024;546.3900146;554.9000244;544.8099976;546.4400024;546.4400024;859900;KLAC
05/01/2024;548.1099854;551.3499756;542.4099731;544.3099976;544.3099976;767000;KLAC
08/12/2023;531.6300049;539.6900024;531.6300049;535.9299927;535.9299927;568800;SNPS
11/12/2023;540;557.4199829;538.6500244;556.0200195;556.0200195;898900;SNPS
12/12/2023;557.7399902;568.3300171;555.5499878;567.0599976;567.0599976;788600;SNPS
13/12/2023;571.6900024;573.7700195;561.960022;568.0900269;568.0900269;782900;SNPS
14/12/2023;570.5999756;571.8699951;549.0200195;551.4500122;551.4500122;1747600;SNPS
15/12/2023;548.9299927;558.1799927;548.0900269;556.2700195;556.2700195;2477000;SNPS
18/12/2023;557.460022;563.4199829;555;559.6900024;559.6900024;645600;SNPS
19/12/2023;563.3900146;565.6400146;555.5800171;558.6500244;558.6500244;794900;SNPS
20/12/2023;557.2700195;563.3200073;551.5700073;551.7199707;551.7199707;694600;SNPS
21/12/2023;557.2700195;562.4199829;555.9099731;559.960022;559.960022;636800;SNPS
22/12/2023;562;562.0499878;523;524.460022;524.460022;2969700;SNPS
26/12/2023;530;534.5800171;519.1599731;520.25;520.25;2096700;SNPS
27/12/2023;523;524.9899902;516.6099854;518.0999756;518.0999756;1107200;SNPS
28/12/2023;520;521;515.1799927;517.4099731;517.4099731;852000;SNPS
29/12/2023;516.6199951;518.3900146;510.7399902;514.9099731;514.9099731;769200;SNPS
02/01/2024;507.9500122;509.5;496.8099976;498.9700012;498.9700012;1277700;SNPS
03/01/2024;496.4599915;496.6099854;489.4100037;492.3999939;492.3999939;1205300;SNPS
04/01/2024;489.75;494.3900146;488.4299927;490.1799927;490.1799927;884200;SNPS
05/01/2024;492.0299988;496.1499939;477.6499939;484.8099976;484.8099976;3013100;SNPS
08/12/2023;270.0599976;274.8500061;269.5499878;273.4100037;273.4100037;1485100;WDAY
11/12/2023;274.5899963;278.9400024;273.8999939;276.1099854;276.1099854;1949200;WDAY
12/12/2023;275.6700134;278.0899963;274.7099915;276.75;276.75;2425100;WDAY
13/12/2023;278.9299927;279;274.8500061;278.6799927;278.6799927;2687700;WDAY
14/12/2023;277.2799988;279.8299866;270.5100098;270.7799988;270.7799988;2930500;WDAY
15/12/2023;271.5;274.8399963;269.6400146;272.7000122;272.7000122;3442400;WDAY
18/12/2023;272.3699951;275.1199951;271.8699951;272.75;272.75;1317100;WDAY
19/12/2023;273.1199951;275.7200012;271.8699951;273.980011;273.980011;1400700;WDAY
20/12/2023;272.7000122;275.2000122;270.0899963;270.1499939;270.1499939;1369000;WDAY
21/12/2023;272.5100098;273.3299866;270.269989;272.8999939;272.8999939;1201300;WDAY
22/12/2023;274.0100098;275.8099976;271.3299866;272.5700073;272.5700073;1178100;WDAY
26/12/2023;272.5700073;274.4200134;272.4400024;273.9700012;273.9700012;798200;WDAY
27/12/2023;274.2900085;274.7200012;272.4500122;273.7000122;273.7000122;759200;WDAY
28/12/2023;274.1400146;277;272.7099915;276.0799866;276.0799866;839300;WDAY
29/12/2023;275.4299927;277.6300049;274.0499878;276.0599976;276.0599976;975400;WDAY
02/01/2024;273.730011;274.9299927;263.8800049;268.2799988;268.2799988;2019600;WDAY
03/01/2024;267.2000122;270.3800049;266.5299988;268.4100037;268.4100037;1711300;WDAY
04/01/2024;267.5499878;268.5700073;264.1000061;267.0799866;267.0799866;1330100;WDAY
05/01/2024;264.519989;268.2799988;264.1400146;265.7999878;265.7999878;1781200;WDAY
08/12/2023;257.5599976;261.5799866;257.5599976;259.9299927;259.9299927;1048600;CDNS
11/12/2023;261.6000061;270.8200073;261.6000061;268.75;268.75;1840500;CDNS
12/12/2023;268.75;274.5599976;266.5100098;274.230011;274.230011;1515200;CDNS
13/12/2023;277.1900024;278.2000122;271.5400085;276.5700073;276.5700073;1511900;CDNS
14/12/2023;277.6099854;277.6499939;269.0799866;270.1000061;270.1000061;1854800;CDNS
15/12/2023;270.230011;273.0599976;270.0799866;271.519989;271.519989;3716500;CDNS
18/12/2023;271.9100037;274.6400146;271.519989;273.5;273.5;1439600;CDNS
19/12/2023;275;277.7799988;273.8099976;274.3299866;274.3299866;1334100;CDNS
20/12/2023;273.7799988;275.6300049;270.730011;270.7900085;270.7900085;1100400;CDNS
21/12/2023;273.6900024;275.8399963;272.5899963;275.5700073;275.5700073;852900;CDNS
22/12/2023;275.9899902;276.730011;269.0100098;275.8200073;275.8200073;1845900;CDNS
26/12/2023;276.6400146;279.1799927;274.3800049;274.9599915;274.9599915;872400;CDNS
27/12/2023;275.6099854;277.4899902;273;274.6400146;274.6400146;858300;CDNS
28/12/2023;274.5599976;275.2799988;273.0100098;273.2399902;273.2399902;900300;CDNS
29/12/2023;273.4400024;274.7099915;270.8599854;272.3699951;272.3699951;818600;CDNS
02/01/2024;269.1600037;269.2000122;260.2799988;262.8999939;262.8999939;1594400;CDNS
03/01/2024;260.769989;262;256.6000061;257.2799988;257.2799988;1326300;CDNS
04/01/2024;257.1099854;259.5700073;255.6199951;255.9199982;255.9199982;1095200;CDNS
05/01/2024;255;257.4200134;251.9400024;252.7100067;252.7100067;1692500;CDNS
08/12/2023;33.45000076;33.49000168;32.93000031;32.95999908;32.95999908;15756800;CSX
11/12/2023;33.24000168;33.31999969;33.11000061;33.20000076;33.20000076;11108900;CSX
12/12/2023;33.38999939;33.43999863;33.13999939;33.22000122;33.22000122;9729000;CSX
13/12/2023;33.16999817;33.34000015;32.77999878;33.24000168;33.24000168;19160700;CSX
14/12/2023;33.52000046;34.04000092;33.40999985;33.84000015;33.84000015;17306100;CSX
15/12/2023;33.75999832;34.08000183;33.54999924;34;34;32750500;CSX
18/12/2023;34.18000031;34.54999924;34.11999893;34.33000183;34.33000183;10947700;CSX
19/12/2023;34.31000137;34.61000061;34.18999863;34.58000183;34.58000183;9939900;CSX
20/12/2023;34.31000137;34.84000015;34.22000122;34.36000061;34.36000061;9863900;CSX
21/12/2023;34.43999863;34.49000168;34.20000076;34.45999908;34.45999908;9828800;CSX
22/12/2023;34.54999924;34.81000137;34.52999878;34.63000107;34.63000107;6262800;CSX
26/12/2023;34.63000107;35.09000015;34.56999969;34.95000076;34.95000076;6058500;CSX
27/12/2023;34.77000046;34.88999939;34.56999969;34.65000153;34.65000153;9632200;CSX
28/12/2023;34.72000122;34.81999969;34.59999847;34.74000168;34.74000168;4795100;CSX
29/12/2023;34.68999863;34.77999878;34.54999924;34.66999817;34.66999817;6712000;CSX
02/01/2024;34.63999939;34.97999954;34.45000076;34.61999893;34.61999893;9285300;CSX
03/01/2024;34.63999939;34.91999817;34.52000046;34.65999985;34.65999985;10827300;CSX
04/01/2024;34.59000015;34.97999954;34.5;34.72000122;34.72000122;9283400;CSX
05/01/2024;34.66999817;34.91999817;34.56999969;34.61999893;34.61999893;7118800;CSX
08/12/2023;207.6799927;209.8200073;207.1799927;209.3999939;209.3999939;1276300;MAR
11/12/2023;212.0399933;217.3300018;211.4799957;216.4799957;216.4799957;2065500;MAR
12/12/2023;216.5;217.7400055;215.6000061;216.8699951;216.8699951;1546300;MAR
13/12/2023;217;218.9100037;214.3500061;218.0700073;218.0700073;1556600;MAR
14/12/2023;219.25;221.75;218.3399963;220.0899963;220.0899963;1729200;MAR
15/12/2023;220.4600067;222.1499939;219.1300049;221.1399994;221.1399994;3845000;MAR
18/12/2023;221.4799957;222.6399994;219.4100037;222.1199951;222.1199951;1440200;MAR
19/12/2023;223.4900055;224.2200012;220.8300018;221.3899994;221.3899994;1525300;MAR
20/12/2023;220.5299988;220.6900024;216.3399963;216.7200012;216.7200012;1874600;MAR
21/12/2023;218.5399933;222.2400055;218.5399933;221.8399963;221.8399963;1214500;MAR
22/12/2023;222.2700043;223.1199951;220.8899994;222.6199951;222.6199951;995000;MAR
26/12/2023;222.2299957;223.75;221.6300049;223.4499969;223.4499969;1118600;MAR
27/12/2023;223.9400024;224.5099945;222.8800049;224.4400024;224.4400024;1329600;MAR
28/12/2023;223.8699951;224.75;223.2299957;224.0800018;224.0800018;971000;MAR
29/12/2023;224.7100067;226.6300049;224.3800049;225.5099945;225.5099945;2008700;MAR
02/01/2024;225.5;227.1799927;220.5899963;221.8399963;221.8399963;1524700;MAR
03/01/2024;220.3500061;220.9700012;218.0099945;219.0399933;219.0399933;1299900;MAR
04/01/2024;219.6100006;222.4100037;218.8800049;220.0200043;220.0200043;1238700;MAR
05/01/2024;219.2100067;223.3999939;219;222.4199982;222.4199982;1005100;MAR
08/12/2023;58.25999832;59.74000168;57.40000153;58.93999863;58.93999863;15458300;PYPL
11/12/2023;59.09999847;59.79999924;58.95999908;59.04000092;59.04000092;12082700;PYPL
12/12/2023;59.38999939;59.38999939;58.13499832;58.88999939;58.88999939;13845500;PYPL
13/12/2023;58.72999954;61.88999939;58.54000092;61.72999954;61.72999954;19128100;PYPL
14/12/2023;62.93999863;64.12999725;61.20999908;61.86999893;61.86999893;27947300;PYPL
15/12/2023;62.36999893;62.36999893;60.81999969;61.25999832;61.25999832;23996000;PYPL
18/12/2023;61.41999817;61.72999954;60.85499954;61.47000122;61.47000122;13800100;PYPL
19/12/2023;61.79000092;63.27999878;61.72000122;63.00999832;63.00999832;19929000;PYPL
20/12/2023;62.95000076;63.96500015;61.66999817;61.74000168;61.74000168;17421000;PYPL
21/12/2023;62.20500183;62.45000076;61.59000015;62.06000137;62.06000137;12195100;PYPL
22/12/2023;62.16999817;62.72999954;61.58000183;61.84000015;61.84000015;13164000;PYPL
26/12/2023;61.95000076;62.68500137;61.86000061;62.56000137;62.56000137;9940600;PYPL
27/12/2023;62.66999817;62.83499908;62.11000061;62.68000031;62.68000031;11112300;PYPL
28/12/2023;62.61999893;63.5;62.45000076;63.08000183;63.08000183;11233400;PYPL
29/12/2023;63;63.15999985;61.15000153;61.40999985;61.40999985;16779000;PYPL
02/01/2024;61.22000122;62.15999985;60.43000031;61.45999908;61.45999908;15248400;PYPL
03/01/2024;60.70000076;60.75;58.34999847;58.63000107;58.63000107;21245800;PYPL
04/01/2024;58.02000046;59.06499863;57.43999863;58.45000076;58.45000076;16680400;PYPL
05/01/2024;57.74000168;60.36999893;57.63999939;60.11999893;60.11999893;17413600;PYPL
08/12/2023;455.8800049;493.7999878;448.8099976;489.6400146;489.6400146;7136900;LULU
11/12/2023;493.9500122;507.4400024;490;502.7399902;502.7399902;2799000;LULU
12/12/2023;503;504.3999939;495.6799927;503.6499939;503.6499939;1717100;LULU
13/12/2023;502.8299866;508.4299927;494.0899963;504.5;504.5;1698900;LULU
14/12/2023;505.0599976;505.6300049;487.1900024;489.2999878;489.2999878;2649600;LULU
15/12/2023;486.4599915;492.1900024;483.8099976;491.4599915;491.4599915;2676900;LULU
18/12/2023;490.0100098;501.7200012;488.4200134;501.6300049;501.6300049;1230600;LULU
19/12/2023;503.5799866;509.3299866;502.8299866;506.8599854;506.8599854;1174800;LULU
20/12/2023;504.5100098;511.6000061;503.9500122;505.1499939;505.1499939;1063000;LULU
21/12/2023;507.8599854;511.269989;505.5100098;511.0299988;511.0299988;896600;LULU
22/12/2023;502.6000061;510.480011;502.2200012;510;510;1178300;LULU
26/12/2023;513.2399902;513.5;505.519989;506.3200073;506.3200073;887300;LULU
27/12/2023;506;509.8800049;505.5299988;508.8099976;508.8099976;816400;LULU
28/12/2023;510.4599915;512.4799805;508.269989;509.2200012;509.2200012;688700;LULU
29/12/2023;509.8699951;516.3900146;508.4599915;511.2900085;511.2900085;917600;LULU
02/01/2024;508.5700073;508.9200134;502.1499939;505.3800049;505.3800049;1187800;LULU
03/01/2024;501.8900146;503.9500122;496.6900024;498.019989;498.019989;1029200;LULU
04/01/2024;496.8999939;502;495.0100098;496;496;1174400;LULU
05/01/2024;495.9200134;499.2099915;490.6900024;491.1000061;491.1000061;1121500;LULU
08/12/2023;54.15999985;54.34999847;53.70000076;53.91999817;53.91999817;4935800;MNST
11/12/2023;54.52999878;55.40000153;54.52999878;55.25999832;55.25999832;4631800;MNST
12/12/2023;55.83000183;55.86000061;55.16999817;55.79999924;55.79999924;4122400;MNST
13/12/2023;55.93000031;56.56999969;55.77999878;56.54999924;56.54999924;5780700;MNST
14/12/2023;56.68000031;56.68000031;55.29999924;55.56000137;55.56000137;5595300;MNST
15/12/2023;55.56000137;55.95000076;54.91999817;55.09000015;55.09000015;9880400;MNST
18/12/2023;55.47000122;55.54999924;54.77000046;55.29999924;55.29999924;4230200;MNST
19/12/2023;55.38000107;55.72999954;55.29000092;55.58000183;55.58000183;4203800;MNST
20/12/2023;55.27999878;55.54000092;54.36000061;54.36000061;54.36000061;4820400;MNST
21/12/2023;54.70999908;55.47000122;54.68000031;55.38000107;55.38000107;4323800;MNST
22/12/2023;55.65000153;56.34999847;55.52000046;56.00999832;56.00999832;3942500;MNST
26/12/2023;55.90000153;56.91999817;55.90000153;56.79000092;56.79000092;3469100;MNST
27/12/2023;56.84000015;57.36999893;56.72000122;57.34000015;57.34000015;3606200;MNST
28/12/2023;57.50999832;57.56000137;57.18999863;57.41999817;57.41999817;3344700;MNST
29/12/2023;57.43000031;57.77999878;57.33000183;57.61000061;57.61000061;4061400;MNST
02/01/2024;57.52000046;58.81000137;57.36999893;58.59000015;58.59000015;8150000;MNST
03/01/2024;59.06999969;59.08000183;57.27000046;57.47999954;57.47999954;6954500;MNST
04/01/2024;57.59000015;58.59000015;57.52999878;57.70999908;57.70999908;4984400;MNST
